id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38259069,"A luxury, convenient, property in Dublin 4.",68832714,Sylvia,,Dublin City,53.32149,-6.23567,Entire home/apt,429,2,27,2024-09-02,0.44,1,75,2,
38263048,Lovely 2 BR Apt | Exclusive location!,30902115,Karim,,Dublin City,53.32425,-6.24454,Entire home/apt,,2,11,2024-09-01,0.18,2,0,7,
38286821,20 Minutes to the City Center + Tea Coffee,151105528,Paul,,Dublin City,53.37957,-6.19532,Private room,83,2,224,2024-09-05,3.67,4,122,57,
38341978,Spacious & bright parkside 2 bed apt.,260754933,Aimee,,Fingal,53.37168,-6.33462,Entire home/apt,180,15,30,2024-08-01,0.53,1,324,6,
38343712,Modern 1 bed apt. Close to the centre,70559366,Aine,,Dublin City,53.33079,-6.27378,Entire home/apt,122,14,34,2024-08-31,0.56,2,208,8,
38398420,D8 Inchicore near to Luas/Tram/Bus,181327942,Cathal,,Dublin City,53.33807,-6.32276,Private room,,3,3,2019-11-03,0.05,1,0,0,
38406934,Room for 2 people. 15mins from Airport,112817106,Elena,,Fingal,53.40153,-6.38512,Private room,,1,89,2024-06-23,1.46,11,0,11,
38446778,New High-End Townhouse,180505702,Patrick,,Dublin City,53.34602,-6.2714,Entire home/apt,,3,47,2024-08-25,1.80,1,3,10,
38486055,Small studio - central location,46647780,Elaine,,Dublin City,53.35961,-6.25421,Entire home/apt,,28,19,2023-12-22,0.31,13,14,2,
38511385,34 Citywest Golfing Apartments,65480465,Brian,,South Dublin,53.2833,-6.43871,Entire home/apt,,6,18,2024-05-06,0.30,1,0,2,
38551390,Large Bedroom for 1-2 to 3 people,13823045,Lidia,,Dublin City,53.37655262712045,-6.314897758914804,Private room,82,1,66,2024-09-02,3.76,1,61,44,
38580935,Amazing Location Double Bed - 5min from Temple Bar,14708599,Aidan,,Dublin City,53.34280808084314,-6.277183939254622,Private room,,4,56,2024-08-26,0.92,1,0,26,
