id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43068550,Apartment in Alfama.private terrace. river view!,342826663,Sofia,Lisboa,Santa Maria Maior,38.71293,-9.12629,Entire home/apt,130,2,148,2024-08-31,2.83,2,325,45,19128/AL
43076531,O Amorzinho - Casa da Falésia,217783183,Chalet,Sintra,Colares,38.83581,-9.46614,Private room,,2,0,,,3,83,0,AL71042
43085396,Casa Amarela Belém,25690714,Vasco,Lisboa,Belm,38.69653,-9.21491,Entire home/apt,,6,0,,,6,0,0,14057/AL
43090396,Charming apartment 5min away from the beach,11245364,Nicolas,Cascais,Cascais e Estoril,38.70288,-9.38864,Entire home/apt,105,5,15,2024-02-20,0.30,1,39,3,110643/AL
43094339,Bcool@Lapa - charming ground floor apartment,30424774,Tânia,Lisboa,Estrela,38.70994,-9.16112,Entire home/apt,106,7,29,2024-08-10,1.68,5,313,19,109218/AL
43095149,Bcool@Lapa - Enjoying Lisbon's light,30424774,Tânia,Lisboa,Estrela,38.7082,-9.16036,Entire home/apt,124,7,39,2024-08-27,1.33,5,238,17,109400/AL
43095449,Family holidays in Praia das Maçãs,329551164,Luisa,Sintra,Colares,38.81974,-9.46406,Private room,111,1,30,2024-08-03,0.80,2,241,8,101301/AL
43095476,Flat near Principe Real garden,1872855,Paulo,Lisboa,Misericrdia,38.71384,-9.14756,Entire home/apt,104,3,4,2024-06-11,0.73,1,152,4,61286/AL
43100576,Friends & family time on Sintra's coastline,329551164,Luisa,Sintra,Colares,38.81973,-9.46575,Private room,,1,9,2024-09-14,0.18,2,295,6,101301/ AL
43101017,Bafureira Cascais Apartment,106937197,Vasco,Cascais,Cascais e Estoril,38.69341,-9.36931,Entire home/apt,197,3,24,2024-07-15,0.47,28,77,6,107933/AL
43103302,Double Bedroom Marvila,36882840,Alexander,Lisboa,Marvila,38.74757766723633,-9.107911109924316,Private room,,1,29,2024-08-28,1.86,9,0,10,93883/AL
43105291,Cosy Double Bedroom - Marvila,36882840,Alexander,Lisboa,Marvila,38.74756622314453,-9.107926368713379,Private room,26,1,36,2024-08-20,2.29,9,9,9,93883/AL
43105377,Single Bedroom - Marvila,36882840,Alexander,Lisboa,Marvila,38.74756622314453,-9.107926368713379,Private room,,1,34,2024-08-26,2.16,9,0,14,93883/AL
43105496,Bedroom with River view - Marvila,36882840,Alexander,Lisboa,Marvila,38.74756622314453,-9.107926368713379,Private room,,1,33,2024-08-18,2.10,9,0,9,93883/AL
43108649,Casa Saloia Ericeira - close to the beach,343116402,Lúcia,Mafra,Carvoeira,38.93397,-9.40104,Entire home/apt,110,4,4,2024-08-21,0.27,1,190,2,109197/AL
43122306,Chalet Townhouse,343294089,Rick,Cascais,Cascais e Estoril,38.70539,-9.39433,Entire home/apt,1541,5,8,2023-10-24,0.20,1,312,1,32854/AL
43123115,Cosy House Quinta da Marinha,109494302,Nicolas,Cascais,Cascais e Estoril,38.70692,-9.45734,Entire home/apt,120,5,23,2023-09-01,0.46,1,71,0,101121/AL
43129761,NEW!! Lisbon Hearth!,236478611,Marc-Alex,Lisboa,Arroios,38.72768,-9.14394,Entire home/apt,171,4,46,2024-08-12,1.15,1,315,8,90144/AL
43132136,The Best Lisbon Apartment at Center with Pool,13563039,José,Lisboa,So Domingos de Benfica,38.74888,-9.16844,Entire home/apt,240,20,3,2024-09-01,0.23,4,100,2,81679/AL
43133819,Vitorino deluxe - Forest retreat,169324278,Luis,Sintra,Colares,38.78956,-9.44946,Entire home/apt,,4,14,2024-08-19,0.27,3,0,2,58789/AL
42559670,"LOI2-Stylish, lovely patio. FAST WIFI,  with A/C",2396258,Paula & Eduardo,Lisboa,Santa Maria Maior,38.71041,-9.133,Entire home/apt,212,1,94,2024-09-02,2.43,11,336,29,21373/AL
42562291,Terraço do Tejo,37308053,Comporta,Lisboa,Santa Maria Maior,38.71143,-9.13343,Entire home/apt,138,2,157,2024-08-26,3.93,1,16,40,85521/AL
42573196,Full Floor Parque Nacoes Prime Apartments Expo30,29202743,Ricardo,Lisboa,Parque das Naes,38.76123,-9.09787,Entire home/apt,263,1,16,2024-03-18,0.46,9,299,3,107779/AL
